,chi2,gain,indexes,noise,noise-pe,ntot,pedestal,pes
919,4.56950466179,16.5456331146,1333,1.96576471042,1.60801184252,29175.4336813,-0.0524072813306,1.95998498031
920,8.04978460353,16.7049482667,156,1.48166497133,1.88166451005,28665.4317722,-0.179714424384,0.165532867164
921,8.28695393207,16.9683898248,1498,1.39534792596,1.85103194155,28610.8550131,-0.141745193481,2.62652403345
922,3.87611177557,15.4253056621,1165,2.80455223311,1.65455258845,28946.9970764,0.655364965931,2.13223121703
923,5.60907653033,15.9864796604,1242,1.83844271341,1.65635689422,29074.5898087,-0.142828637947,2.04279353564
924,8.33848735408,15.9744133528,1521,1.56075927491,1.82433003912,28684.0974417,-0.116457293249,2.25428145501
925,5.59036639401,15.7518942351,1501,1.60864260715,1.71872329636,29189.2001531,0.0118846069771,2.45168678601
926,5.47120786275,16.37309895,748,1.61940837039,1.76996478029,29199.1167782,0.331677621862,2.70130507585
927,14.162773522,14.9829730443,1634,1.6759935757,2.84583343659,27808.5061474,-0.140465991237,0.265763047695
928,6.99284208348,15.2471287962,133,1.63595164845,1.67139185837,28851.0343817,-0.12903328407,0.296794769071
929,4.4658430342,15.6530072418,654,2.39165078958,1.83328817633,29463.6064256,-0.0948895397215,2.71674438747
930,6.34380213727,16.2212979732,54,1.59000533736,1.72473700785,29038.9771981,0.0949181260091,2.46109629477
931,10.8086237981,16.2097442515,153,1.51845468587,1.50708852082,28196.253032,-0.199227670029,0.432838206843
932,5.37836170311,15.2259765186,49,1.67384927278,1.51691549848,29128.0393851,0.107302640326,2.20160654013
933,4.86337835674,16.1782693281,1025,2.79723061449,1.69852907474,29092.8944238,1.01609097768,2.74832535773
934,5.49280010237,15.7641035455,1387,1.94513591727,1.76551843759,29228.1530528,-0.162532348677,2.51000170988
935,8.43425585542,16.3632015873,101,1.41266316278,1.74051394879,28653.4847549,1.38257289539,2.42935419817
936,5.56444055823,17.0032751508,983,1.5529215468,1.90104730473,29015.447449,0.139408965614,2.58686034061
937,2.85635858017,17.2418420121,644,2.64297511031,1.9973988676,29327.8065048,-0.163489813664,2.85762461277
938,6.72792481111,15.3509659478,1455,1.54154209876,1.71028716989,29115.8033471,-0.120175682185,2.62993482931
939,7.09648695605,15.8382058872,246,1.37963302665,1.66705400478,28881.3332776,1.88922829234,2.46241051084
940,7.58963683211,15.8317768516,1526,1.45831118459,1.78868096899,28820.1165093,0.2218880618,2.27879586215
941,5.84794290816,16.9778298835,981,1.55673808193,2.00945769067,28991.7985841,0.283433615836,2.91888752374
942,4.00369221055,16.9924649497,783,2.04210955609,1.89598739958,29230.0730499,-0.188796244835,2.25246577159
943,2.05881115745,15.3973276733,535,2.84296868528,2.37296936056,29483.4275967,3.1776670239,0.253615174882
944,3.08989364945,15.89417476,710,2.47786174895,1.76503958338,29547.5735498,2.01354714517,2.52607410556
945,5.34792607409,15.6934473444,1251,1.88037224587,1.593142828,29104.7095041,-0.184726768255,1.93313210863
946,9.10946693328,16.3871417439,1600,1.35133985718,1.76723535599,28531.0977188,0.000487606619829,2.24164176704
947,6.67837925674,16.2178176367,746,1.86812074131,1.67695218742,29004.7877116,0.012665068161,2.71783290749
948,6.36444152314,15.7458241826,737,1.94695126426,1.69815936909,29168.9725803,-0.0209967983154,2.74106698004
949,9.01531062799,15.9206340919,171,1.46641983932,1.6738396691,28490.2024462,-0.0624643684452,1.88674504095
950,6.44801121331,16.1370618914,1354,2.09659062627,1.7940597943,29201.9218306,-0.305255149013,2.86759733379
951,4.21295002366,14.9547681738,283,2.55374608462,1.47278092385,29290.9385027,0.984992875097,2.34998506512
952,9.23055143447,16.4084666283,962,1.43905199511,1.73526666003,28676.0381676,-0.112876820465,2.89656813437
953,5.61332154931,16.3843985125,1123,2.184201892,1.68377321283,29157.1813085,0.0769856298831,2.69151527505
954,10.5047500575,16.1676391691,1619,1.55233915962,1.88258543863,28276.1497756,-0.0832198949343,0.909201292057
955,2.60707616476,17.476507894,581,2.90379867132,1.93412852156,29211.6125103,0.310345548375,3.01638789868
956,7.0842637281,16.2905816609,206,1.49614651953,1.33319995698,28747.7671351,0.155017054916,0.668690403255
957,10.6131655783,16.7270422297,1572,1.31006402565,1.47833966503,28201.9860875,0.0930434662798,1.36785762684
958,9.02521391744,15.7831487692,1573,1.37621625346,1.30523514195,28446.1960404,0.120035713535,0.983775100293
959,11.1062953512,16.9474704878,181,1.45078969688,1.62169360625,28121.7332786,0.358007496648,1.74408022167
960,6.16540276914,15.0860815137,1628,1.48600627391,1.6878030477,29090.4582567,0.223774911706,2.30902522487
961,13.8142177315,16.7964978363,226,1.39273281857,1.56363408231,27686.969481,0.26488771172,1.38154946361
962,14.2752802382,16.5065817635,1587,1.47039662027,1.64596688701,27635.7478218,-0.0775861840256,1.03448955102
963,11.6823074024,16.3171175365,224,1.24798893908,1.59633142435,28118.5756213,0.140436974648,2.35228087769
964,8.92341460452,16.5420922258,1582,1.30294598121,1.62917893731,28512.7964109,-0.215194078314,2.04288317978
965,3.50320871516,15.741701602,396,2.50577371403,1.59586476367,29275.6447296,0.0734073345116,2.06548288862
966,4.52702266612,16.1422617927,335,3.45294761771,1.72155278219,28831.0857851,-0.300509778233,2.54964001474
967,14.8373216199,14.9487982704,1653,1.51711232564,2.02203028449,27664.6844382,0.0678917946054,0.390793109513
968,9.89815944836,16.6314766394,166,1.19270366565,1.71104539202,28364.746348,0.03034819881,2.38294858306
969,6.07313553168,16.1160176923,1215,1.78069273775,1.71891962425,29002.9647953,0.197288583989,2.23096696147
970,4.55690083374,16.1714850333,1350,2.84987284772,1.73938366962,29375.7779834,-0.23988224013,2.83142945155
971,5.03233351797,15.9995129794,297,2.59334625369,1.60291403202,29161.6288826,0.567397432452,2.57110951048
972,5.9684691191,16.0829821429,1199,1.60076922656,1.67153117523,29064.7701801,-0.051128255126,2.29126518428
973,7.96770818343,17.475100383,1017,1.45574361336,1.97129501305,28551.1928512,0.0430807743848,2.98863515855
974,6.43516568559,14.7995388433,892,1.97028838563,1.82224782598,28917.2763708,0.107767518516,0.328981027593
975,3.43397004637,16.0445208515,531,2.39641422173,1.76353239871,29369.8241815,2.29716266041,0.503390960332
976,2.48473320727,12.0,1314,2.1772218266,0.500000001055,29564.8145148,-0.162334803295,0.000597007848344
977,5.52573880687,15.720634342,1686,1.59128316939,1.82400729696,29206.344702,0.0893383481721,2.48474458765
978,5.10599849516,16.512250025,9,1.91973567682,1.52371589078,29094.3476025,-0.0547600413066,0.427876696338
979,9.04426571268,15.7582714298,1004,1.4015889723,1.79617479343,28756.617296,-0.0446307645924,2.71149166964
980,3.23998568385,17.6384724249,725,1.95083563585,2.05184276292,29231.2153329,0.503509580928,2.90655460437
981,5.25331068325,15.6169084822,657,1.91770819264,1.81610973844,29346.5190556,-0.107180311796,2.68328991805
982,10.3560537918,16.3659799074,1724,1.53672061452,1.60831674277,28248.516438,0.0602459031382,1.25878319619
983,2.72497363833,17.034192565,1307,2.60065213262,1.96874904411,29415.3114902,-0.00302585683521,0.856426959242
984,7.76430203376,15.5072678638,1019,1.55017453287,1.75952161095,29012.0847856,-0.00874387012333,2.77960960071
985,9.17057149269,15.5572166941,1786,1.77313586638,1.69344307601,28482.2227484,-0.180581076507,0.98592169211
986,5.33634980607,16.7653977749,1243,1.9038915511,1.71762122928,29035.9668687,-0.111225915111,2.12883165114
987,3.36021724667,17.4149816021,292,2.18612932497,1.89824853799,29247.1533548,1.13944599533,2.79477456398
988,5.91367544883,17.2628380635,55,1.62416063821,1.96636612835,28896.3869947,0.223820112817,2.65921951127
989,4.78036706328,17.5418948408,1071,2.08744733658,1.98015031407,28892.3172352,1.11679847634,2.89620027234
990,5.84341796595,15.8225077538,1393,1.87618285185,1.8007618397,29184.5546791,-0.119118059007,2.5297879804
991,12.2630373434,15.7514856398,1662,1.49372554661,1.78304541876,27987.0972161,0.038674709437,0.817531511014
992,3.3176176488,16.6511671724,528,2.32548103466,1.68580784556,29382.3306772,2.21643602096,0.69326184605
993,4.47986668165,17.1597341749,1246,1.91677287559,1.84888584215,29107.3472306,-0.0802374144777,2.0941068837
994,4.6407905088,16.5253524663,346,2.31449384211,1.80415987977,29146.830548,-0.203931057349,2.41425461915
995,4.82927122399,16.9408925369,752,1.91750476142,1.98751367568,29110.2940768,0.431839746619,2.67491992727
996,6.49906059452,16.2584500686,620,1.63191264738,1.76861157573,29186.4704437,-0.0969304918478,2.94738660667
997,9.44253183201,15.8000741187,139,1.48132691362,1.69499085358,28459.9343223,-0.222095450319,0.267308359866
998,4.2776399768,15.5662752181,545,2.39094765627,1.77979509238,29239.5745706,2.11311827626,0.842970740962
999,2.39951589919,12.0,1312,2.17572728123,0.5,29580.1319404,-0.169525267937,0.00116780340495
1000,5.95632432615,17.9492913223,426,1.86504693975,2.01292175627,28782.3828971,-0.0647927944359,2.62473360085
1001,10.7444759941,15.3248892269,1715,1.7049712161,1.56184132137,28229.3106118,-0.118562902254,0.745480180705
1002,8.50573208024,16.5363505557,992,1.56049919692,1.86991520062,28754.1770992,-0.243393662875,2.75204491956
1003,3.44670301829,16.8543058748,1412,2.35283430093,2.01007849616,29381.7944286,-0.111510506887,2.58808501458
1004,15.9354428562,16.2206549492,234,1.42176829054,1.49474343281,27384.5885114,-0.0212378050952,0.522332011735
1005,11.0706014318,16.0995595862,46,1.8450988232,1.99672505009,28227.0097436,0.116866504257,1.25079561778
1006,5.7649601522,16.467599492,578,2.09259614177,1.78458561253,29185.7076587,0.0447413369807,2.91879232351
1007,10.4252722642,15.9273898962,1270,1.6704017977,1.55996218808,28256.5221774,0.0166393143894,0.878917137509
1008,3.6118560577,16.0702666444,716,2.38809927777,1.729495051,29434.9864491,1.55143025904,2.51501383798
1009,9.56661004078,16.2706311328,249,1.29486068952,1.63972095386,28480.2078872,0.164778210676,2.40874693937
1010,8.15975928926,15.8158163011,1722,1.63307102018,1.73100957979,28669.0161806,-0.161300482456,1.97060828731
1011,13.4542901262,17.2471348169,1659,1.41776378936,1.87975648088,27776.784368,-0.16177241479,1.65583142164
1012,2.7731069866,18.2881104033,1113,2.36880525362,2.03397709623,29025.8267118,0.0699458090158,2.98795565752
1013,6.96133320359,15.9993248823,1023,1.5855917825,1.79581949323,29064.8901206,0.148018637314,2.77848378748
1014,8.82053723931,15.3326412054,914,1.79286890955,1.88758917975,28560.5903684,-0.112267309674,0.340253407556
1015,12.3177059767,16.1913363311,1656,1.42180218874,1.74514986831,27992.6397922,-0.124528224117,1.8311296268
1016,6.37485316472,16.4931782625,1355,1.96952175604,1.79003917547,29092.4981781,-0.202925049833,2.83867130337
1017,8.5568177509,16.8771532277,1711,1.43337496733,1.73197079544,28534.9472145,-0.116599544834,1.57398181639
1018,7.33387729516,15.954760956,1260,1.51184198345,1.56772550347,28753.8572704,-0.00751289256581,1.54651022029
1019,7.76865865066,17.3772219431,994,1.58058061766,1.96419291884,28558.9378645,-0.239599268372,2.66507056509
1020,6.02873439911,16.0409656743,1399,1.77266865623,1.85201334164,29157.8982356,0.074121888205,2.60799472046
1021,8.80142934644,16.0477187402,1007,1.4414209026,1.88489054931,28702.2531065,0.0346035379424,2.50321397562
1022,6.85997676967,16.8451093496,823,1.50701073301,1.89602525256,28828.1110898,0.133619170214,2.29436232133
1023,8.49788749214,15.6666457232,921,1.71464256027,1.50587497148,28544.2004122,-0.148927053189,0.790033606703
1024,6.23171982154,16.6830186722,1454,1.42902472303,1.89962307062,29025.0029279,-0.327481663825,2.68314974734
1025,6.30165813533,16.1061558697,451,1.8221806354,1.57027793665,28887.3563376,-0.0178225519671,1.2450444113
1026,12.359506072,15.9889005206,1592,1.49601879717,1.5136165119,27934.0818751,-0.120368193208,0.840196274061
1027,2.88107860371,12.0,1331,2.11883798343,0.500000000724,29494.0527184,-0.165873116221,0.000657290130365
1028,6.64505547034,16.2894020343,25,1.85995060285,2.09707231433,28864.0384415,-0.0970654683623,0.158653266148
1029,10.1223260145,15.0940520226,939,1.84273981338,1.83250379089,28350.3313587,-0.240796369303,0.509580462789
1030,3.46419660198,15.7978352904,1172,2.21282519162,1.728785174,29358.0558498,0.314589254472,2.24529841415
1031,6.62310974147,15.5287269513,149,1.42905582964,1.29565489982,28837.6392651,-0.192519824126,0.657118723831
1032,4.44373307863,16.9198110276,1146,2.25918695388,1.75830347395,29207.7192591,0.121212532423,2.60217985291
1033,5.70977559139,15.4637139297,477,1.95826226927,1.64230592566,29019.009947,-0.0224499009449,0.824899652781
1034,10.7129150127,15.7023502279,1636,1.37660795998,2.16556213434,28301.5133299,0.0676213871986,0.207000420079
1035,4.40394923953,16.4504963148,1089,2.62364491268,1.65018399251,29149.5056995,0.0948192956642,2.55111159358
1036,8.34291738746,15.9048326762,39,1.55117956412,1.67034996082,28664.8290102,-0.00159173086559,2.19020833426
1037,4.97940590304,16.5185346625,1178,1.84400965335,1.76709218533,29173.8469019,0.090340361536,2.47241661444
1038,3.68497049684,15.6427166438,1735,2.04993487103,1.67433931756,29344.9447612,0.00157073234414,1.81470398491
1039,9.97785388643,17.103664831,884,1.8658974936,1.74598305065,28301.3217636,0.0981058669319,0.574469870621
1040,5.96975838222,15.9573688034,1194,1.94877030649,1.67754606995,29114.4521476,0.00706107678954,2.44806320547
1041,4.83502354678,15.714816804,1119,3.05440524573,1.74729955319,28968.8533666,0.207213675565,2.73459265523
1042,5.61002637573,15.6787258885,577,2.05818553866,1.63459309351,29289.7844332,-0.0435806218369,2.79161765546
1043,4.54442606893,16.4363882928,296,2.3985261864,1.73005653754,29188.4365272,0.550789754873,2.60908139061
1044,5.00454681912,15.5181009496,372,2.15057673456,1.69887245386,29356.6581167,0.288260770481,2.639908266
1045,6.54387415649,16.2334720993,803,1.72873741773,1.80560259354,29052.4769806,-0.150306836142,2.59179635912
1046,4.65727158048,15.7907221595,1245,2.14432395531,1.75086166301,29175.1877829,-0.0330123717379,1.80630187016
1047,5.07348065813,15.6790062453,304,2.39106954215,1.62280810405,29255.6977284,0.940957295758,2.68810990691
1048,7.06567333449,15.8954351948,503,1.71081969669,1.70986204502,28824.1304677,0.1814641213,1.8749361699
1049,4.59909552896,16.3805443255,347,2.68870621547,1.66115577816,29131.7430506,-0.144241424703,2.46866709141
1050,4.1721242125,16.0721575062,334,3.31860750923,1.69250336104,28917.5030386,-0.227261845901,2.41097840217
1051,6.45308884839,16.5953118661,484,1.4637103591,1.74069694703,28896.0603136,-0.032346487492,2.30660660038
1052,6.41753223437,16.2383538441,637,1.92333981771,1.91887689836,29269.799114,0.0985503228331,3.08576157422
1053,6.88582721033,17.0204355368,1744,1.60533890864,1.73514128049,28799.8169518,-0.0923061582475,1.86040727576
1054,4.9070113193,16.3451304792,1107,2.43044998812,1.71815741358,29242.1509742,-0.0903714573325,2.73462236332
1055,4.34540091313,16.9357420682,1080,2.21553010776,1.79873550143,29161.1377969,1.25281874607,2.77333985738
1056,6.73543625045,16.2256761283,816,1.5769839326,1.82988749459,28922.0381015,-0.00248815522602,2.23318245283
1057,5.6716019903,16.3704280567,668,2.05784702134,1.94180165309,29257.1561787,-0.0432691336427,2.97155161038
1058,5.81811198886,15.8709367173,1694,1.5675173594,1.82808183781,29141.8721234,0.0974496150731,2.53108323485
1059,6.96876788137,16.2674519664,1542,1.76016759224,1.65007270308,28807.6625798,-0.210720018374,1.82386640571
1060,5.97029407814,15.5486716181,366,2.13735909637,1.84753284439,29261.1234796,-0.00207320307004,2.76219226851
1061,3.36975500331,17.2018549738,724,1.98297886734,1.90139867179,29349.2596906,0.608939304454,2.72773082511
1062,2.93080746679,16.5120292809,717,2.50591984207,1.76598761457,29449.4027576,1.65013603583,2.52608912255
1063,4.34921369933,15.4129223464,1479,2.04723518469,1.61103721659,29357.6125863,-0.206650277043,2.32671532669
1064,3.96590529987,17.66534372,658,1.85301958131,2.03513903221,29071.6272273,-0.0502331648904,2.99159465468
1065,3.65337325873,16.5890701693,311,2.29050530444,1.76001958767,29303.9461244,2.90679232187,2.74866329617
1066,3.59729391568,15.6363492174,1324,2.00607284296,1.60154004799,29357.3323787,-0.0926587371599,1.16802122654
1067,7.35010281771,16.082611719,117,1.58950372892,1.60903687688,28840.6037626,2.96315578575,2.35936536589
1068,6.76596188973,15.9840718149,1403,1.94575389419,1.87393802189,29096.4801204,-0.137120957792,2.77720750924
1069,4.90000686543,16.8565363052,1068,2.0236800033,1.84141033821,29079.3565446,1.14089524247,2.65492114008
1070,5.88681479528,16.1678569561,1613,1.70922989331,1.82198358397,29142.793147,-0.0850077295608,2.56001277689
1071,13.2413414309,16.3653443525,211,1.32544958186,1.34213419999,27790.9694981,-0.118724491126,0.603327876133
1072,5.36407404443,16.7527519318,1134,2.0887160011,1.8262400072,29123.7095858,0.136357407245,2.84547073142
1073,3.04797167893,16.1577397358,524,3.6769381808,1.71948048034,28984.0047686,3.62372007221,2.47486882094
1074,5.97623892234,15.4248616211,831,1.49994003469,1.76825495036,29086.9017264,0.147827456815,2.28087632276
1075,0.499482333759,29.7258445686,1318,1.88056275298,4.86950060544,29939.0266652,-0.0748886717559,6.4408058956e-08
1076,8.81642027949,16.575338809,138,1.43581401611,1.68927503797,28543.8255831,-0.193495363619,0.161862223319
1077,4.12321274059,16.1634990084,256,2.7790826662,1.62296406213,29141.154202,0.60886550414,2.61417959215
1078,5.50985854567,15.0933707702,586,2.20301059064,1.52062370121,29396.3596805,0.0932972952944,2.7537587793
1079,14.5439224671,15.6852271946,1716,1.58050867091,2.17225595518,27682.6805979,0.0937307375094,0.469550833716
1080,14.4664622507,16.5170165248,1649,1.5615993192,1.87253541154,27670.7654513,-0.190692268611,0.60965399333
1081,4.17222033645,17.6842809417,631,1.64112192143,2.20554305534,28891.4845866,0.383667839295,3.2504331885
1082,5.30995274715,15.8554248897,568,2.03864426292,1.74738818695,29289.8089285,1.96814041883,2.68362054902
1083,4.84019890678,15.5955742685,1429,1.9770243885,1.8521539651,29374.8362878,-0.134764336259,2.62897204059
1084,6.54027685585,16.0833960691,432,1.80684510241,1.72087001667,28987.2613803,0.0314562509853,2.39129728281
1085,5.91061519553,15.7294048525,759,1.78420018064,1.8179391719,29150.9961988,0.882313426519,2.58999716762
1086,4.29403856764,16.0507440137,293,2.16631306752,1.64180054538,29384.6336261,1.10342200827,2.71025786822
1087,5.70239971706,15.1456200309,1255,1.53214607702,1.44115813778,29025.8006288,-0.00618410199611,1.78799328371
1088,5.55505294321,15.659181761,1050,2.62408573816,1.66662008464,29245.0431557,1.17738593979,2.89309559991
1089,5.88703175004,15.9515572178,1376,2.13289147681,1.85215479245,29194.1621802,-0.181962366755,2.64698531162
1090,9.17803992103,15.3696885927,501,1.75453645997,1.54615037994,28469.3067346,0.273067873877,1.29358079121
1091,3.17946683124,17.3953229808,261,4.03634511323,1.80837199848,28575.6757278,2.05317449638,2.56752220968
1092,8.16540878093,16.015631934,175,1.26009769309,1.51651004437,28651.5413465,0.0872081747535,1.9979429112
1093,3.86002168587,16.7182946279,1348,2.62555234056,1.79693725519,29344.2006338,-0.23955704564,2.73111671902
1094,5.35889701633,15.8412669826,1177,1.91448183253,1.69491908389,29142.4213915,0.0822484427583,2.29246144129
1095,6.18254098646,16.9687852853,683,1.91927540025,1.9836818031,29046.8210683,-0.525071072575,2.93309934083
1096,7.08826677121,16.5738980357,1395,1.96206669666,2.09606251042,28974.5046326,-0.140400941246,2.90174159036
1097,4.65630945208,16.8972063102,762,1.90668494108,1.95751750027,29178.1416099,0.354115357803,2.72628616015
1098,9.39356841058,15.6234899989,1723,1.59597051158,1.64121210272,28471.001649,-0.0409588530886,1.8612355252
1099,7.15296313118,17.0578637734,1770,1.76676833938,1.90333981142,28749.7079777,-0.0609048214579,1.77253909419
1100,4.89698753187,15.7679153821,602,1.97785968024,1.7117852708,29393.8967858,-0.109467247306,2.72154679009
1101,4.43473059159,16.3099302373,301,2.13273444114,1.69730856033,29244.0424525,0.873393909246,2.54082214109
1102,4.96967879604,15.9515710828,1359,2.98901726266,1.75995267741,29368.1405178,-0.348430895027,2.99068523465
1103,9.32267819955,15.6446470335,1783,1.74621088684,2.62952263125,28483.6773047,0.054463377833,0.170053230754
1104,6.29737632683,16.3761509379,632,2.00470716226,1.80260123409,29188.1654712,0.0117566589085,2.9751755894
1105,13.998565926,15.4573348557,1593,1.47683339346,1.4486193541,27706.0208451,-0.0255000583304,0.501287399082
1106,6.00915532058,16.1642926366,1062,2.17042169965,1.71101725101,29169.7489399,1.38820056063,2.79863237031
1107,4.34864584808,16.0524263365,1339,2.21792207056,1.67421376106,29305.2056527,-0.336456569836,2.30391790362
1108,5.75456613931,16.8208529194,435,1.82046517015,1.89570141634,28976.2365296,-0.0467373532987,2.43091269439
1109,9.33568055714,15.8164356195,1576,1.56435447235,1.7095626283,28495.9774548,-0.101493534478,2.0148354218
1110,6.11278887506,16.3510766283,638,1.86920165582,1.89562517045,29128.6879504,0.252427490132,2.92888257692
1111,4.80076449162,15.7865721998,1163,2.00477017668,1.5904676002,29179.4878422,0.0910636898551,2.21607615363
1112,5.42051441434,15.7224818593,1054,3.15992285941,1.71069337996,28794.8555521,1.02513601194,2.82856521001
1113,6.89108795385,16.1137425312,113,1.71734066854,1.75584271994,28874.1600317,0.909207309365,2.34511959669
1114,4.94424342657,15.437854101,1495,1.65036993434,1.71246777075,29269.6753682,0.0436657940198,2.41633986642
1115,6.38208680891,16.2409166718,57,1.73288101101,1.67528791816,28890.6317279,0.05667618269,1.93919584425
1116,4.46468655972,16.6285538767,312,2.3873909161,1.75106097427,29227.5220851,0.742294917723,2.759156741
1117,2.09690970306,16.3386703274,543,2.96801730798,2.501333029,29403.1984046,3.14877930076,0.374525565821
1118,5.37482923475,15.6733499262,847,2.40124739843,2.01696488272,29089.4138671,-0.0550162999201,0.643378947164
1119,5.57536191671,16.006146097,355,2.14020865265,1.74601126566,29235.4136666,0.00986450383194,2.66345320802
1120,4.27463284584,16.1246493366,1166,2.87864372101,1.77795183525,28887.987449,0.853438113823,2.29762946558
1121,3.69035586818,16.1978044034,653,2.57578533319,1.77635803461,29471.4241653,-0.216550732734,2.60160236891
1122,3.85175625049,17.2094018384,722,1.7765498178,1.98599339009,29248.356962,0.29572666447,2.86817468511
1123,6.56608932467,15.6866084216,883,1.95441900552,1.67570342491,28876.9519388,0.020629509953,1.42686695083
1124,7.68278314456,17.2003156858,1474,1.4160906195,1.8432499427,28672.7575752,-0.166142803123,2.44525153963
1125,6.19856932776,16.0564750312,48,1.70378869586,1.64678041897,28982.00518,0.0211668982595,2.37655192627
1126,10.9814854275,15.4433910527,1647,1.37201048538,2.0043375944,28261.8142996,-0.137812120844,0.247044376845
1127,6.88437482344,14.9224382281,945,1.723366455,1.64542902376,28924.6886005,-0.288538688025,2.18451275376
1128,6.62366317459,16.0449577486,445,1.63044811299,1.73820579234,28985.3574082,0.0286416501815,2.37410366106
1129,4.81594207606,16.0444773142,290,2.55598781542,1.59689631067,29234.3440011,0.813156998678,2.73467081488
1130,3.13492560368,17.9689423469,1075,2.27317326927,1.9807333491,29056.4946452,1.51149265326,2.83053033386
1131,6.41473013388,16.253371031,804,1.43807909574,1.80343838142,28998.9003279,-0.0798710595867,2.3852978376
1132,6.98123943298,16.7056959661,951,1.58953020766,1.88597660277,28839.1682476,0.044592133644,1.9313814513
1133,7.71779999385,16.1864797846,1253,1.45687771992,1.44427137,28662.0284121,-0.104455321597,1.37348553761
1134,6.36797913266,16.4038279199,1747,1.65842740891,1.75569214579,28903.6562079,0.0494099386307,1.94065863838
1135,5.37799014611,15.9004590033,767,1.83720805332,1.89216112202,29288.6041804,0.486842859739,2.76040652626
1136,11.2759234796,16.2680310056,187,1.45662732735,1.64502991724,28081.6092413,-0.0415207708207,1.12263671637
1137,6.37817705088,16.0888777762,116,1.58518218551,1.66413655068,28949.7902319,2.77604909421,2.38133271564
1138,5.41253639232,16.5743670926,705,1.77371908729,1.79417746246,29121.9688056,0.227487411882,2.49625630471
1139,7.62737756981,16.0203426438,254,1.33748655457,1.74795659944,28826.4656252,1.21510652058,2.49282281063
1140,4.42542349819,16.7644351744,1045,3.08679399916,1.8408726112,28832.8358816,0.8579003696,2.90464885
1141,7.13253588349,16.0577689031,44,1.63453942958,1.6875831989,28801.603719,0.111692106167,1.89732898612
1142,3.80932955534,17.4032110667,593,1.9302390785,1.84505876687,29157.5633646,-0.158913092692,2.79533943254
1143,12.253250827,15.2528700058,1717,1.59217193188,1.972691686,28019.2991378,0.00119115971612,0.38747547096
1144,6.11720081578,16.3240505626,1352,2.06385111604,1.90974265934,29188.309242,-0.197877722147,2.94839286203
1145,10.6636572953,16.8263106774,170,1.39358762852,1.60108672023,28164.0894447,0.174878035433,1.97558683424
1146,4.93429381472,15.7715551009,381,2.00735220798,1.74051884885,29334.3639159,0.140913154667,2.69314165471
1147,7.45097885815,15.9834946601,924,1.7103928493,1.72824132994,28736.3114523,0.11424275073,0.871293355851
1148,6.07392460502,16.2898512983,692,1.73041571763,1.94721357144,29158.6974225,-0.031635475383,2.83719937115
1149,6.41659150854,15.877885388,1629,1.4959105441,1.82534664908,29070.2346683,0.236361324407,2.47705684944
1150,8.80879227333,15.8368816727,963,1.3980479831,1.68411889163,28869.998863,-0.00168979936442,2.86835268092
1151,5.67530000919,15.4328644527,151,1.43794147964,1.27741607214,28984.3919538,0.0129244966366,0.815291943898
1152,6.29222121288,16.9009921117,1612,1.68095553581,1.96838908456,28936.6198944,-0.158473612604,2.75817079602
1153,4.49093311175,15.8181163604,734,2.11252151354,1.75906035983,29465.1096111,0.438258810666,2.67075658343
1154,6.25293259661,17.2204486267,1461,1.7684660573,2.02247967966,28834.2118703,0.0675398006678,2.43710942148
1155,3.57393450425,17.737586605,1112,2.29376145666,1.90437768995,29023.4509839,0.0171768550332,2.93878862475
1156,5.36702812729,15.8032278967,1434,1.95876078173,1.83458760687,29288.5254387,-0.28771888389,2.58837690128
1157,9.20659080178,16.7100019535,1274,1.792766446,1.81731580573,28459.8296561,-0.0740110888765,1.4177952821
1158,5.90578871512,15.4107292815,825,1.67573051938,1.73828049894,29052.9040157,-0.0521069293039,2.05956899844
1159,4.96925504139,16.0674918627,669,2.02955422851,1.8554510902,29330.6350114,0.0591210337912,2.75237123084
1160,4.69268395949,16.0311385699,647,2.3917276269,1.81264365454,29406.9485822,-0.170678283035,2.72923544122
1161,6.90955849546,15.5079429932,989,1.56652910344,1.75821268055,29144.6579242,0.195153173803,2.7758230843
1162,6.28233246044,15.7510355845,1381,1.64835262773,1.69134814651,29104.5939987,0.0119839710124,2.46162770449
1163,11.1291704893,15.7432731524,1589,1.50200640978,2.09921747414,28206.9858653,0.108693743683,0.175609407883
1164,5.35261503749,16.0329676432,375,1.94875835791,1.83323692314,29272.2359319,0.274074846926,2.75098738158
1165,7.11820019553,17.3231741174,976,1.52521944654,1.9572070433,28698.9986762,-0.149483459448,2.82009758971
1166,6.30136530958,15.6814719904,675,2.18469910645,1.73913484489,29253.1041751,-0.534393892354,2.84431393946
1167,8.04390101194,15.8882039061,893,1.85047811741,1.61983323982,28619.2896284,0.0490745546745,0.545216681335
1168,5.80387312274,15.6798753051,142,1.63571211942,1.85654882845,29040.5507937,-0.0910890891614,0.19025610445
1169,7.68635390624,16.0449082971,123,1.72657500785,1.68816661419,28708.2477092,0.792776963112,2.06741810931
1170,4.40616009125,16.0439458409,1423,2.34102843353,1.83535446766,29413.9165557,-0.376208559618,2.69232928102
1171,2.27105578317,15.2189859753,530,2.34953822263,1.72781607133,29572.5017873,2.35414002887,0.241986287938
1172,3.95331831741,14.9069035001,837,2.28649024214,1.66882195367,29297.9910909,0.00215630239921,0.464115513081
1173,7.38875638848,15.8348755397,487,1.45714239686,1.6197251705,28818.1949705,-0.131178533119,2.24248343247
